ID,縣市,行政區,鄉鎮村里,中位數,納稅單位,綜合所得總額,平均數,第一分位數,第三分位數,標準差,變異係數
5890,南投縣,信義鄉,羅娜村,434,131,78484,599,248,824,536.61,89.57
5891,南投縣,信義鄉,望美村,400,232,117203,505,301,619,385.77,76.36
5892,南投縣,信義鄉,同富村,508,156,98264,630,298,746,513.96,81.59
5893,南投縣,信義鄉,神木村,424,77,39734,516,281,680,372.58,72.2
5894,南投縣,信義鄉,東埔村,480,95,54344,572,307,708,458.67,80.18
5895,南投縣,信義鄉,潭南村,365,40,17637,441,232,592,308.51,69.97
5896,南投縣,信義鄉,雙龍村,380,66,30095,456,246,588,304.64,66.81
5897,南投縣,信義鄉,新鄉村,428,57,32210,565,263,683,468.63,82.93
5898,南投縣,信義鄉,豐丘村,459,74,39672,536,319,642,343.88,64.14
5899,南投縣,信義鄉,其他,0,0,0,0,0,0,0,0
5900,南投縣,信義鄉,合計,442,1504,856725,570,284,709,476.39,83.63
7023,雲林縣,元長鄉,長南村,512,692,445558,644,278,781,1035.03,160.75
7024,雲林縣,元長鄉,長北村,436,332,180732,544,285,665,483.75,88.86
7025,雲林縣,元長鄉,子茂村,493,242,154686,639,324,812,499.55,78.15
7026,雲林縣,元長鄉,後湖村,438,115,66299,577,307,714,415.15,72.01
7027,雲林縣,元長鄉,山內村,468,174,100527,578,285,773,447.06,77.38
7028,雲林縣,元長鄉,合和村,458,167,93508,560,280,674,415.76,74.25
7029,雲林縣,元長鄉,五塊村,491,178,99737,560,259,712,463.62,82.74
7030,雲林縣,元長鄉,潭西村,450,131,72240,551,273,743,432.6,78.45
7031,雲林縣,元長鄉,潭東村,491,99,58394,590,326,698,430.55,72.99
7032,雲林縣,元長鄉,客厝村,461,167,103808,622,310,799,518.33,83.39
7033,雲林縣,元長鄉,卓運村,529,61,38382,629,272,718,530.56,84.32
7034,雲林縣,元長鄉,頂寮村,481,253,141713,560,297,721,410.47,73.28
7035,雲林縣,元長鄉,下寮村,475,266,156970,590,310,736,453.94,76.92
7036,雲林縣,元長鄉,龍岩村,506,172,108862,633,306,839,679.74,107.4
7037,雲林縣,元長鄉,西莊村,473,161,98901,614,310,828,478.81,77.95
7038,雲林縣,元長鄉,鹿北村,479,189,100122,530,318,645,335.26,63.29
7039,雲林縣,元長鄉,鹿南村,474,139,79927,575,302,746,405.28,70.48
7040,雲林縣,元長鄉,瓦󼍕村,417,252,139811,555,286,713,431.54,77.78
7041,雲林縣,元長鄉,內寮村,471,98,66310,677,300,895,586.14,86.63
7042,雲林縣,元長鄉,崙仔村,398,106,59793,564,253,695,548.64,97.26
7043,雲林縣,元長鄉,新吉村,514,118,74008,627,291,822,452.93,72.22
7044,雲林縣,元長鄉,其他,0,0,0,0,0,0,0,0
7045,雲林縣,元長鄉,合計,474,4112,2440289,593,292,750,604.39,101.84
8094,花蓮縣,光復鄉,大安村,496,210,138323,659,268,903,568.57,86.32
8095,花蓮縣,光復鄉,大全村,381,154,70914,460,246,618,317.26,68.9
8096,花蓮縣,光復鄉,大平村,397,183,90535,495,219,630,363.57,73.49
8097,花蓮縣,光復鄉,大馬村,413,186,92994,500,257,647,397.87,79.58
8098,花蓮縣,光復鄉,大進村,643,113,90112,797,340,1034,630.41,79.05
8099,花蓮縣,光復鄉,大同村,431,216,129330,599,258,784,526.47,87.93
8100,花蓮縣,光復鄉,東富村,347,219,89110,407,211,564,272.26,66.91
8101,花蓮縣,光復鄉,西富村,436,194,100792,520,276,691,421.42,81.11
8102,花蓮縣,光復鄉,南富村,443,168,86940,518,244,684,430.61,83.21
8103,花蓮縣,光復鄉,北富村,398,146,65814,451,249,602,297.4,65.97
8104,花蓮縣,光復鄉,大富村,395,83,40260,485,248,694,323.39,66.67
8105,花蓮縣,光復鄉,大豐村,419,89,49671,558,212,695,551.64,98.84
8106,花蓮縣,光復鄉,大興村,360,74,37492,507,208,629,452.26,89.27
8107,花蓮縣,光復鄉,大華村,393,298,166076,557,237,708,624.94,112.14
8108,花蓮縣,光復鄉,其他,434,2,869,434,425,444,27.71,6.38
8109,花蓮縣,光復鄉,合計,416,2335,1249233,535,247,694,471.73,88.17
7802,屏東縣,內埔鄉,內埔村,543,889,646726,727,317,957,637.29,87.6
7803,屏東縣,內埔鄉,興南村,511,249,161601,649,320,862,525.42,80.96
7804,屏東縣,內埔鄉,義亭村,555,101,68942,683,308,881,510.28,74.76
7805,屏東縣,內埔鄉,美和村,534,495,344845,697,304,913,644.12,92.46
7806,屏東縣,內埔鄉,和興村,622,619,490092,792,370,1046,627.39,79.24
7807,屏東縣,內埔鄉,豐田村,540,602,410688,682,319,889,572.74,83.95
7808,屏東縣,內埔鄉,竹圍村,484,358,215789,603,317,774,440.26,73.04
7809,屏東縣,內埔鄉,富田村,519,401,264085,659,339,881,499,75.77
7810,屏東縣,內埔鄉,東勢村,491,522,318504,610,324,771,452.76,74.2
7811,屏東縣,內埔鄉,東片村,511,199,140343,705,315,779,936.23,132.75
7812,屏東縣,內埔鄉,東寧村,561,1067,744080,697,334,937,527.41,75.63
7813,屏東縣,內埔鄉,上樹村,503,211,129933,616,301,743,513.25,83.35
7814,屏東縣,內埔鄉,老埤村,403,352,191280,543,280,652,460.23,84.69
7815,屏東縣,內埔鄉,中林村,427,241,121283,503,290,599,353.04,70.15
7816,屏東縣,內埔鄉,龍泉村,433,375,190764,509,265,633,430.72,84.67
7817,屏東縣,內埔鄉,建興村,438,132,74914,568,289,715,480.89,84.73
7818,屏東縣,內埔鄉,大新村,489,291,170832,587,315,752,411.4,70.08
7819,屏東縣,內埔鄉,黎明村,487,355,215315,607,327,769,453.56,74.78
7820,屏東縣,內埔鄉,隘寮村,418,159,84326,530,260,702,407.35,76.81
7821,屏東縣,內埔鄉,龍潭村,482,349,198463,569,305,720,417.84,73.48
7822,屏東縣,內埔鄉,內田村,518,696,468177,673,310,877,556.33,82.7
7823,屏東縣,內埔鄉,水門村,488,129,77542,601,308,742,530.12,88.19
7824,屏東縣,內埔鄉,振豐村,567,332,236634,713,322,965,578.01,81.1
7825,屏東縣,內埔鄉,其他,0,0,0,0,0,0,0,0
7826,屏東縣,內埔鄉,合計,512,9124,5965156,654,313,843,546.66,83.61
300,台北市,內湖區,紫陽里,723,2672,3032182,1135,376,1382,1628.43,143.5
301,台北市,內湖區,紫星里,627,2601,2482817,955,347,1150,1255.65,131.54
302,台北市,內湖區,湖興里,715,2820,3405503,1208,401,1313,2763.15,228.81
303,台北市,內湖區,大湖里,880,1956,2986449,1527,444,1689,3074.56,201.37
304,台北市,內湖區,紫雲里,698,1692,1650172,975,379,1228,1022.77,104.87
305,台北市,內湖區,瑞陽里,734,2467,2721981,1103,417,1361,1264.91,114.64
306,台北市,內湖區,清白里,896,2836,4123410,1454,460,1778,1812.68,124.67
307,台北市,內湖區,港墘里,738,1954,2231428,1142,409,1398,1365.87,119.61
308,台北市,內湖區,西湖里,615,2449,2333605,953,362,1098,3108.31,326.2
309,台北市,內湖區,石潭里,648,839,916814,1093,352,1251,1933,176.89
310,台北市,內湖區,葫洲里,905,2790,4020986,1441,465,1751,2142.72,148.67
311,台北市,內湖區,五分里,627,2965,2559261,863,372,1073,987.26,114.38
312,台北市,內湖區,內湖里,694,2082,2216101,1064,363,1303,1357.08,127.5
313,台北市,內湖區,週美里,636,1990,2509461,1261,367,1218,8357.41,662.74
314,台北市,內湖區,內溝里,633,1467,1387847,946,353,1168,1059.85,112.03
315,台北市,內湖區,碧山里,648,2077,2023349,974,367,1236,1009.62,103.64
316,台北市,內湖區,瑞光里,699,1478,1492025,1009,384,1262,1173.01,116.2
317,台北市,內湖區,金龍里,631,1719,1554632,904,372,1134,1249.87,138.2
318,台北市,內湖區,行善里,581,2033,1645590,809,346,1014,796.65,98.42
319,台北市,內湖區,湖濱里,775,2638,3864381,1465,412,1597,3341.8,228.13
320,台北市,內湖區,東湖里,612,2567,2210200,861,356,1077,882.81,102.53
321,台北市,內湖區,樂康里,622,2515,2094835,833,366,1064,792.05,95.09
322,台北市,內湖區,西安里,698,2278,2403681,1055,386,1297,1341.94,127.18
323,台北市,內湖區,西康里,764,3003,3937840,1311,402,1471,3033.62,231.34
324,台北市,內湖區,港富里,659,2856,2987580,1046,369,1265,1664.79,159.15
325,台北市,內湖區,港華里,656,2833,3278158,1157,364,1272,2995.09,258.84
326,台北市,內湖區,港都里,649,1817,1969633,1084,389,1243,2028.47,187.13
327,台北市,內湖區,金瑞里,629,2103,1990306,946,360,1158,1434.43,151.57
328,台北市,內湖區,湖元里,681,1856,2189297,1180,378,1265,2306.52,195.54
329,台北市,內湖區,安湖里,714,2146,2425518,1130,391,1330,2418.28,213.96
330,台北市,內湖區,秀湖里,886,2099,3681281,1754,416,1782,5397.74,307.77
331,台北市,內湖區,安泰里,590,1501,1248930,832,340,1052,1116.62,134.2
332,台北市,內湖區,金湖里,1204,3041,6858590,2255,559,2488,4140.49,183.58
333,台北市,內湖區,康寧里,752,2521,2837221,1125,407,1450,1400.37,124.43
334,台北市,內湖區,明湖里,638,1405,1272916,906,364,1183,935.86,103.3
335,台北市,內湖區,蘆洲里,499,337,206483,613,312,719,618.69,100.98
336,台北市,內湖區,麗山里,651,1687,1750250,1037,375,1219,1450.05,139.76
337,台北市,內湖區,寶湖里,995,1992,3541919,1778,487,2076,2644.4,148.72
338,台北市,內湖區,南湖里,1057,1288,2002014,1554,501,2004,1712.6,110.18
339,台北市,內湖區,其他,435,233,165539,710,276,731,1016.39,143.06
3065,高雄市,內門區,內門里,501,179,115201,644,340,762,739.22,114.86
3066,高雄市,內門區,永富里,420,189,100172,530,284,638,453.93,85.64
3067,高雄市,內門區,永吉里,456,67,39403,588,308,706,417.77,71.04
3068,高雄市,內門區,內南里,508,63,36654,582,310,777,455.76,78.33
3069,高雄市,內門區,永興里,368,67,30545,456,264,672,271.75,59.61
3070,高雄市,內門區,中埔里,452,96,57205,596,313,698,468.29,78.59
3071,高雄市,內門區,東埔里,429,86,45211,526,284,629,476.08,90.56
3072,高雄市,內門區,內豐里,395,196,108391,553,264,660,488.48,88.33
3073,高雄市,內門區,觀亭里,466,306,174123,569,314,721,404.54,71.09
3074,高雄市,內門區,內東里,426,102,58561,574,275,749,455.57,79.35
3075,高雄市,內門區,內興里,431,93,48460,521,311,610,460.98,88.47
3076,高雄市,內門區,木柵里,444,80,38691,484,237,623,361.43,74.73
3077,高雄市,內門區,溝坪里,443,146,77201,529,307,663,361.64,68.39
3078,高雄市,內門區,石坑里,491,76,42035,553,310,707,426.89,77.18
3079,高雄市,內門區,瑞山里,424,40,26428,661,250,871,661.29,100.09
3080,高雄市,內門區,光興里,511,85,52010,612,330,853,402.79,65.83
3081,高雄市,內門區,金竹里,412,103,48863,474,277,592,292.83,61.73
3082,高雄市,內門區,三平里,467,86,47949,558,301,721,376.97,67.61
3083,高雄市,內門區,其他,0,0,0,0,0,0,0,0
3084,高雄市,內門區,合計,445,2060,1147104,557,294,691,463.02,83.15
4820,桃園縣,八德市,興仁里,513,1111,749559,675,330,828,599.77,88.9
4821,桃園縣,八德市,福興里,575,1267,879660,694,349,897,528.64,76.14
4822,桃園縣,八德市,瑞豐里,491,476,310668,653,314,805,723.13,110.8
4823,桃園縣,八德市,廣興里,496,1035,650477,628,317,784,497.79,79.21
4824,桃園縣,八德市,竹園里,512,947,642065,678,325,820,728.52,107.45
4825,桃園縣,八德市,霄裡里,500,534,335989,629,334,841,438.25,69.65
4826,桃園縣,八德市,茄苳里,523,1044,712595,683,330,859,619.54,90.77
4827,桃園縣,八德市,白鷺里,529,878,627032,714,338,912,701.82,98.27
4828,桃園縣,八德市,大湳里,552,1101,797599,724,358,876,904.76,124.89
4829,桃園縣,八德市,大安里,535,958,675487,705,340,841,789.53,111.97
4830,桃園縣,八德市,大興里,554,993,722992,728,333,894,770.75,105.86
4831,桃園縣,八德市,大福里,585,1634,1291215,790,360,1002,712.11,90.12
4832,桃園縣,八德市,大同里,534,416,316115,760,331,801,1922.04,252.94
4833,桃園縣,八德市,大忠里,530,493,307333,623,340,800,423.73,67.97
4834,桃園縣,八德市,大勇里,537,1115,860326,772,333,931,743.41,96.35
4835,桃園縣,八德市,大義里,557,1065,834820,784,358,951,837.69,106.87
4836,桃園縣,八德市,大成里,519,977,620179,635,308,816,507.91,80.01
4837,桃園縣,八德市,瑞發里,497,971,637515,657,310,828,629.59,95.89
4838,桃園縣,八德市,瑞祥里,527,899,574042,639,324,806,476.45,74.62
4839,桃園縣,八德市,瑞德里,520,956,707482,740,337,845,2604.19,351.9
4840,桃園縣,八德市,廣隆里,532,1160,830402,716,341,903,712.44,99.52
4841,桃園縣,八德市,高明里,468,1134,660482,582,312,717,460.08,78.99
4842,桃園縣,八德市,大和里,572,2042,1505457,737,369,884,1063.94,144.31
4843,桃園縣,八德市,大信里,478,835,489247,586,317,727,421.24,71.89
4844,桃園縣,八德市,大華里,508,829,555171,670,335,863,565.15,84.39
4845,桃園縣,八德市,大仁里,509,1228,801264,652,332,807,573.76,87.93
4846,桃園縣,八德市,大智里,553,882,668284,758,344,955,675.75,89.19
4847,桃園縣,八德市,瑞泰里,499,1221,757939,621,323,776,502.81,81
4848,桃園縣,八德市,大昌里,487,861,551325,640,317,791,622.52,97.22
4849,桃園縣,八德市,大正里,580,1213,920411,759,347,951,730.1,96.22
4850,桃園縣,八德市,大強里,514,1028,660690,643,322,815,558.6,86.92
4851,桃園縣,八德市,大發里,515,670,467327,698,320,795,1128.32,161.77
4852,桃園縣,八德市,大明里,548,1157,869662,752,336,942,770.05,102.45
4853,桃園縣,八德市,大竹里,495,465,294879,634,308,796,542.4,85.53
4854,桃園縣,八德市,大慶里,518,416,275544,662,328,857,604.71,91.3
4855,桃園縣,八德市,大千里,577,656,462960,706,350,903,552.01,78.22
4856,桃園縣,八德市,大榮里,519,571,398787,698,337,838,655,93.79
4857,桃園縣,八德市,茄明里,553,1221,836173,685,343,871,572.16,83.55
4858,桃園縣,八德市,高城里,538,944,621873,659,354,833,473.41,71.86
4859,桃園縣,八德市,瑞興里,525,701,464134,662,355,818,486.46,73.47
4860,桃園縣,八德市,大愛里,580,623,490240,787,344,1040,711.94,90.47
4861,桃園縣,八德市,大宏里,619,923,843347,914,350,1111,1112.66,121.78
4862,桃園縣,八德市,大漢里,577,1066,742373,696,351,895,693.95,99.65
4863,桃園縣,八德市,廣德里,591,794,627829,791,363,995,706.76,89.38
4864,桃園縣,八德市,龍友里,527,583,373498,641,335,774,498.74,77.85
4865,桃園縣,八德市,陸光里,513,922,556943,604,338,760,427.36,70.75
4866,桃園縣,八德市,永豐里,501,654,466523,713,311,857,814.65,114.2
4867,桃園縣,八德市,大順里,486,575,353287,614,322,780,469.92,76.48
4868,桃園縣,八德市,其他,448,12,6333,528,382,653,262.72,49.78
4869,桃園縣,八德市,合計,532,44256,30805537,696,335,861,800.31,114.97
4162,新北市,八里區,龍源里,554,1858,1559019,839,331,962,1709.6,203.75
4163,新北市,八里區,米倉里,501,811,572147,705,287,866,755.82,107.14
4164,新北市,八里區,大崁里,523,672,518406,771,321,838,2493.56,323.24
4165,新北市,八里區,埤頭里,521,919,638286,695,323,850,787.89,113.44
4166,新北市,八里區,頂罟里,520,450,300814,668,318,846,555.47,83.1
4167,新北市,八里區,舊城里,508,1708,1100677,644,322,821,533.98,82.86
4168,新北市,八里區,訊塘里,495,959,613638,640,323,795,562.06,87.84
4169,新北市,八里區,荖阡里,525,421,302394,718,304,826,953.08,132.69
4170,新北市,八里區,下罟里,464,359,235020,655,295,755,855.5,130.68
4171,新北市,八里區,長坑里,448,409,241109,590,289,711,552.09,93.65
4172,新北市,八里區,其他,269,14,4751,339,193,486,260.73,76.83
4173,新北市,八里區,合計,516,8580,6086263,709,316,844,1201.49,169.38
5402,苗栗縣,公館鄉,館中村,520,531,342742,645,312,859,509.38,78.92
5403,苗栗縣,公館鄉,館南村,536,998,653775,655,329,851,486.63,74.28
5404,苗栗縣,公館鄉,中義村,529,666,433966,652,335,832,499.53,76.66
5405,苗栗縣,公館鄉,玉泉村,550,680,491041,722,333,982,594.16,82.28
5406,苗栗縣,公館鄉,大坑村,475,247,148592,602,269,774,471.3,78.34
5407,苗栗縣,公館鄉,福基村,470,280,166105,593,303,745,429.63,72.42
5408,苗栗縣,公館鄉,福德村,496,110,72602,660,317,902,521.16,78.96
5409,苗栗縣,公館鄉,福星村,522,551,345153,626,319,843,443.72,70.83
5410,苗栗縣,公館鄉,石墻村,476,411,256018,623,307,803,477.18,76.6
5411,苗栗縣,公館鄉,開礦村,456,74,45302,612,261,830,518.33,84.67
5412,苗栗縣,公館鄉,五谷村,539,661,449587,680,335,884,523.19,76.92
5413,苗栗縣,公館鄉,玉谷村,517,385,252164,655,329,820,604.34,92.27
5414,苗栗縣,公館鄉,鶴岡村,547,424,281697,664,326,872,611.09,91.98
5415,苗栗縣,公館鄉,鶴山村,465,418,248829,595,301,760,448.39,75.32
5416,苗栗縣,公館鄉,尖山村,501,407,282168,693,327,904,607.39,87.61
5417,苗栗縣,公館鄉,仁安村,536,334,221002,662,335,869,528.04,79.8
5418,苗栗縣,公館鄉,南河村,389,50,24041,481,209,599,438.11,91.12
5419,苗栗縣,公館鄉,北河村,487,83,46512,560,257,742,400.95,71.55
5420,苗栗縣,公館鄉,館東村,543,704,491667,698,340,908,566.81,81.16
5421,苗栗縣,公館鄉,其他,0,0,0,0,0,0,0,0
5422,苗栗縣,公館鄉,合計,519,8014,5252964,655,321,860,524.23,79.98
1771,台南市,六甲區,六甲里,518,792,537722,679,313,844,580.77,85.54
1772,台南市,六甲區,甲東里,480,674,437193,649,316,797,802.05,123.65
1773,台南市,六甲區,甲南里,532,385,252454,656,315,897,501.04,76.41
1774,台南市,六甲區,龍湖里,536,251,160950,641,307,856,519.22,80.97
1775,台南市,六甲區,七甲里,461,235,144648,616,299,762,525.46,85.37
1776,台南市,六甲區,二甲里,535,866,562427,649,352,823,497.57,76.61
1777,台南市,六甲區,水林里,518,538,337307,627,311,790,508.59,81.12
1778,台南市,六甲區,中社里,544,404,267724,663,335,850,491.53,74.17
1779,台南市,六甲區,龜港里,580,297,188116,633,329,831,419.34,66.21
1780,台南市,六甲區,菁埔里,460,113,66122,585,348,701,454.37,77.65
1781,台南市,六甲區,王爺里,467,138,83254,603,316,854,425.16,70.47
1782,台南市,六甲區,大丘里,457,93,58542,629,313,782,734.38,116.66
1783,台南市,六甲區,其他,298,7,2385,341,296,359,113.23,33.23
1784,台南市,六甲區,合計,514,4793,3098844,647,318,822,565.24,87.43
7268,嘉義縣,六腳鄉,蒜東村,525,166,106054,639,308,796,545.5,85.38
7269,嘉義縣,六腳鄉,蒜南村,542,190,123389,649,334,885,439.15,67.62
7270,嘉義縣,六腳鄉,蒜頭村,534,332,220655,665,297,819,681.52,102.54
7271,嘉義縣,六腳鄉,工廠村,554,64,48164,753,317,1048,619.07,82.26
7272,嘉義縣,六腳鄉,灣南村,566,205,146413,714,328,986,564.1,78.98
7273,嘉義縣,六腳鄉,灣北村,480,188,119633,636,319,826,491.32,77.21
7274,嘉義縣,六腳鄉,雙涵村,504,159,94483,594,299,782,447.61,75.33
7275,嘉義縣,六腳鄉,塗師村,501,118,71248,604,343,809,397.42,65.82
7276,嘉義縣,六腳鄉,三義村,433,104,61720,593,307,687,539.46,90.9
7277,嘉義縣,六腳鄉,港美村,469,145,84155,580,294,690,476.12,82.04
7278,嘉義縣,六腳鄉,豐美村,496,169,109184,646,311,825,501.68,77.65
7279,嘉義縣,六腳鄉,六斗村,505,165,99909,606,319,792,436.17,72.03
7280,嘉義縣,六腳鄉,崙陽村,523,198,130304,658,283,807,744.5,113.13
7281,嘉義縣,六腳鄉,蘇厝村,440,282,168569,598,245,844,505.87,84.63
7282,嘉義縣,六腳鄉,竹本村,429,98,52965,540,266,773,394.58,73.01
7283,嘉義縣,六腳鄉,永賢村,508,70,41053,586,362,697,412.63,70.36
7284,嘉義縣,六腳鄉,魚寮村,415,102,56092,550,252,781,422.42,76.82
7285,嘉義縣,六腳鄉,潭墘村,422,159,90869,572,253,691,512.33,89.65
7286,嘉義縣,六腳鄉,正義村,481,233,136923,588,290,780,479.86,81.66
7287,嘉義縣,六腳鄉,溪厝村,496,100,57200,572,251,784,523,91.43
7288,嘉義縣,六腳鄉,六南村,446,84,46935,559,254,807,408.01,73.02
